match_id,winner_slot,venue_avg_score,chasing_win_rate_venue,team1_win_rate_at_venue,team2_win_rate_at_venue,team1_total_wins_against_team2,team2_total_wins_against_team1,team1_wins_against_team2_last_three,team2_wins_against_team1_last_three,team1_form_last_5,team2_form_last_5,team1_last_5_avg_score,team1_last_5_runs_conceded,team2_last_5_avg_score,team2_last_5_runs_conceded,team1_chasing_win_rate,team1_defending_win_rate,team2_chasing_win_rate,team2_defending_win_rate,toss_winner_slot
1359538,1,0.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,2,2,156.2,167.4,192.4,198.2,0.5151515151515151,0.5,0.5,0.0,0
1359539,0,164.75,0.3333333333333333,0.1666666666666666,0.0,11.0,9.0,2.0,1.0,2,2,183.2,189.2,171.2,150.8,0.5,0.3548387096774194,0.4936708860759494,0.4848484848484848,0
1359540,0,205.5,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2,1,191.8,189.4,150.8,174.0,0.4545454545454545,0.0,0.5303030303030303,0.3902439024390244,0
1359541,1,174.5,0.7142857142857143,0.5,0.3333333333333333,6.0,4.0,3.0,0.0,2,3,164.2,165.8,161.2,167.6,0.6551724137931034,0.5862068965517241,0.5151515151515151,0.5,1
1359542,1,186.25,0.4285714285714285,0.0,0.3333333333333333,2.0,0.0,2.0,0.0,2,3,153.2,141.4,165.6,164.0,0.375,1.0,0.5679012345679012,0.5135135135135135,0
1359543,0,170.77027027027026,0.6206896551724138,0.25,0.6,9.0,10.0,1.0,2.0,1,3,181.0,189.0,189.0,184.2,0.5,0.3548387096774194,0.569620253164557,0.5490196078431373,0
1359544,0,190.5833333333333,0.3333333333333333,0.5,0.0,1.0,1.0,1.0,1.0,3,3,172.8,148.0,170.0,158.2,0.5,0.4848484848484848,0.8181818181818182,0.5,0
1370350,1,157.11764705882354,0.4444444444444444,0.5714285714285714,0.0,0.0,3.0,0.0,3.0,3,4,174.8,154.6,184.6,171.6,0.6551724137931034,0.5932203389830508,0.8333333333333334,0.5,0
1370351,1,157.52777777777777,0.4,0.3333333333333333,0.0,0.0,3.0,0.0,3.0,3,3,186.0,181.4,166.8,151.2,0.575,0.5490196078431373,0.375,1.0,1
1370352,1,164.96428571428572,0.5454545454545454,0.625,0.0,1.0,2.0,1.0,2.0,3,4,192.2,182.4,194.6,173.6,0.7692307692307693,0.5,0.575,0.5576923076923077,0
1370353,0,167.43333333333334,0.5,0.6666666666666666,0.0,3.0,1.0,2.0,1.0,3,4,193.4,182.4,169.2,145.8,0.7692307692307693,0.5,0.6551724137931034,0.5932203389830508,0
1422119,0,156.68421052631578,0.4,0.0,0.625,0.0,0.0,0.0,0.0,0,4,0.0,0.0,175.4,160.8,0.0,0.0,0.6610169491525424,0.5932203389830508,1
1422121,1,185.0555555555556,0.375,0.2857142857142857,1.0,15.0,9.0,2.0,1.0,3,1,164.8,163.2,187.8,195.0,0.5609756097560976,0.5135135135135135,0.5,0.3548387096774194,0
1422120,0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,1.0,2,1,164.4,187.2,189.0,187.2,0.5151515151515151,0.5,0.4545454545454545,0.0,0
1422122,1,156.8,0.0,0.2,1.0,2.0,1.0,2.0,1.0,2,3,146.2,168.6,162.0,187.6,0.5373134328358209,0.3902439024390244,0.375,1.0,1
1422123,1,169.0,0.5384615384615384,0.6,0.0,2.0,2.0,2.0,1.0,3,3,198.0,173.0,188.8,180.4,0.7692307692307693,0.5,0.5679012345679012,0.5576923076923077,0
1422124,0,191.57142857142856,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,2,0,181.6,178.8,173.0,176.0,0.5,0.0,0.0,0.0,0
1422125,1,157.575,0.4,0.6666666666666666,0.0,2.0,3.0,2.0,1.0,4,3,177.2,167.4,194.0,174.6,0.6610169491525424,0.5932203389830508,0.7692307692307693,0.5,0
1422126,1,167.85714285714286,0.5,0.1428571428571428,1.0,9.0,11.0,1.0,2.0,0,2,185.2,193.8,177.6,175.8,0.4901960784313725,0.3548387096774194,0.5609756097560976,0.5576923076923077,0
1422127,1,161.16666666666666,0.0,0.3333333333333333,0.0,3.0,6.0,2.0,1.0,3,1,161.2,179.4,161.8,186.4,0.5373134328358209,0.4047619047619047,0.5151515151515151,0.5,0
1422128,0,189.75,0.5,1.0,1.0,0.0,0.0,0.0,0.0,1,3,175.5,176.0,172.2,170.8,1.0,0.0,0.5609756097560976,0.5135135135135135,0
1422129,1,133.92857142857142,0.25,0.4285714285714285,1.0,2.0,1.0,2.0,1.0,3,2,162.4,180.8,181.0,178.0,0.375,1.0,0.5,0.0,1
1422130,0,168.76470588235293,0.5,0.0,0.6363636363636364,1.0,2.0,1.0,2.0,1,2,204.2,206.0,183.0,176.4,0.4901960784313725,0.3548387096774194,0.7142857142857143,0.5,1
1422131,1,0.0,0.0,0.0,0.0,4.0,7.0,0.0,3.0,1,5,168.4,190.0,189.6,166.6,0.5,0.5,0.6610169491525424,0.5932203389830508,1
1422132,0,171.55263157894737,0.6333333333333333,0.6363636363636364,0.4545454545454545,15.0,12.0,2.0,1.0,2,4,192.4,195.8,155.4,170.6,0.5542168674698795,0.5576923076923077,0.5373134328358209,0.4047619047619047,0
1422133,1,189.11111111111111,0.5555555555555556,1.0,0.5,0.0,0.0,0.0,0.0,3,1,165.2,180.0,177.67,179.33,0.375,1.0,1.0,0.0,0
1422134,1,181.0,0.0,0.0,1.0,3.0,6.0,0.0,3.0,3,2,173.0,171.4,179.4,190.8,0.5662650602409639,0.5135135135135135,0.5,0.5454545454545454,1
1422135,0,168.55555555555554,0.5,0.6666666666666666,0.3333333333333333,2.0,1.0,2.0,1.0,3,1,185.2,174.4,183.2,190.6,0.7142857142857143,0.5,0.5,0.0,0
1422136,0,179.5625,0.4,0.0,0.25,14.0,5.0,2.0,1.0,4,1,179.2,175.6,205.8,202.0,0.6610169491525424,0.5932203389830508,0.4901960784313725,0.34375,0
1422137,0,163.71428571428572,0.0,0.0,0.4285714285714285,0.0,0.0,0.0,0.0,1,4,171.5,179.75,150.6,165.8,0.5,0.0,0.5441176470588235,0.4047619047619047,0
1422139,1,140.75,0.25,0.5,1.0,0.0,4.0,0.0,3.0,3,2,166.0,176.2,178.4,180.2,0.375,1.0,0.7142857142857143,0.5,1
1422138,1,170.3846153846154,0.6451612903225806,0.5833333333333334,0.375,7.0,4.0,2.0,1.0,1,1,177.2,181.2,170.0,205.6,0.5542168674698795,0.5576923076923077,0.5,0.5454545454545454,0
1426260,0,158.38095238095238,0.3636363636363636,0.5,0.7,10.0,18.0,2.0,1.0,4,3,197.6,174.4,177.8,177.4,0.5662650602409639,0.5263157894736842,0.6610169491525424,0.5932203389830508,0
1426261,1,175.5,1.0,0.0,1.0,3.0,2.0,2.0,1.0,2,2,201.8,197.6,183.6,187.8,0.5,0.34375,0.5384615384615384,0.0,0
1426262,0,166.5,0.3333333333333333,0.5,1.0,1.0,4.0,1.0,2.0,5,2,176.6,168.2,161.6,178.6,0.5507246376811594,0.4047619047619047,0.7142857142857143,0.5,0
1426263,0,171.6125,0.625,0.0,0.6153846153846154,0.0,0.0,0.0,0.0,1,1,173.8,181.6,187.6,202.0,0.5,0.0,0.5542168674698795,0.5576923076923077,0
1426264,0,141.38888888888889,0.25,0.5555555555555556,0.0,3.0,0.0,3.0,0.0,3,1,163.4,167.2,181.8,207.8,0.375,1.0,0.4857142857142857,0.5454545454545454,1
1426265,0,178.25,0.5,0.5,0.0,2.0,3.0,1.0,2.0,2,4,182.2,186.4,178.0,170.6,0.5,0.0,0.5507246376811594,0.4047619047619047,0
1426266,0,187.15,0.3333333333333333,0.5,0.375,3.0,0.0,3.0,0.0,3,3,176.6,164.8,195.6,173.8,0.375,0.8,0.5662650602409639,0.5263157894736842,0
1426267,1,172.2439024390244,0.6363636363636364,0.5,0.6428571428571429,16.0,20.0,2.0,1.0,3,2,171.8,162.0,193.2,194.6,0.6666666666666666,0.5932203389830508,0.5595238095238095,0.5576923076923077,0
1426268,1,186.9,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,3,1,198.2,193.4,178.4,186.2,0.5,0.34375,0.5,0.0,0
1426269,0,184.8181818181818,0.4,0.4444444444444444,0.5,14.0,11.0,1.0,2.0,4,4,193.0,170.8,169.8,165.4,0.5714285714285714,0.5263157894736842,0.5571428571428572,0.4047619047619047,0
1426270,0,170.18421052631578,0.5333333333333333,0.6153846153846154,0.75,2.0,1.0,2.0,1.0,2,2,167.8,185.4,181.0,205.8,0.7333333333333333,0.5,0.4857142857142857,0.5454545454545454,0
1426271,1,168.66666666666666,0.6666666666666666,0.0,0.3333333333333333,2.0,3.0,1.0,2.0,2,1,198.0,202.2,176.2,182.0,0.5529411764705883,0.5576923076923077,0.5,0.0,0
1426272,0,144.1,0.25,0.0,0.5,1.0,1.0,1.0,1.0,3,3,177.8,164.6,174.2,158.6,0.6666666666666666,0.5932203389830508,0.375,0.8,0
1426273,1,175.4090909090909,0.7142857142857143,0.3333333333333333,0.2857142857142857,4.0,6.0,1.0,2.0,4,3,214.8,204.2,164.8,186.6,0.5,0.34375,0.5,0.5454545454545454,0
1426275,0,173.375,0.5,0.25,0.0,2.0,2.0,2.0,1.0,1,2,177.6,184.8,157.0,162.6,0.4666666666666667,0.0,0.7333333333333333,0.5,1
1426274,1,188.04166666666663,0.4545454545454545,0.4,0.0,1.0,0.0,1.0,0.0,3,0,196.0,174.8,195.2,208.4,0.5714285714285714,0.5263157894736842,0.3333333333333333,0.0,0
1426276,0,169.94444444444446,0.5,0.0,0.4444444444444444,15.0,13.0,2.0,1.0,3,4,187.2,183.4,177.6,175.4,0.5529411764705883,0.5576923076923077,0.5633802816901409,0.4047619047619047,1
1426277,0,157.5,0.4166666666666667,0.7272727272727273,0.0,1.0,2.0,1.0,2.0,2,3,171.8,172.0,170.4,158.2,0.6666666666666666,0.5932203389830508,0.4444444444444444,0.8,0
1426278,1,180.16666666666663,0.625,0.25,1.0,2.0,2.0,2.0,1.0,2,2,166.4,205.6,152.6,158.6,0.4864864864864865,0.5454545454545454,0.7333333333333333,0.5,0
1426279,1,178.0,0.5,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0,4,203.0,215.6,212.6,194.8,0.25,0.0,0.5,0.34375,1
1426280,0,190.6153846153846,0.4166666666666667,0.4545454545454545,0.0,3.0,2.0,2.0,1.0,3,1,203.2,182.6,170.4,174.2,0.5714285714285714,0.5263157894736842,0.4666666666666667,0.0,0
1426281,1,183.3846153846154,0.5555555555555556,0.3333333333333333,1.0,4.0,8.0,0.0,3.0,3,3,178.0,195.2,198.0,194.6,0.4864864864864865,0.5454545454545454,0.5529411764705883,0.5471698113207547,0
1426282,0,147.1818181818182,0.4,0.5454545454545454,0.0,1.0,3.0,1.0,2.0,3,4,176.8,169.6,188.8,186.2,0.5,0.8,0.5633802816901409,0.4047619047619047,0
1426283,0,166.2,0.5625,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,2,1,156.8,163.4,213.6,213.6,0.6875,0.5,0.25,0.5,0
1426284,1,159.84782608695653,0.4615384615384615,0.6666666666666666,0.1666666666666666,14.0,6.0,2.0,1.0,2,4,179.6,176.4,214.4,202.4,0.6666666666666666,0.5932203389830508,0.5,0.34375,0
1426285,0,195.67857142857144,0.4615384615384615,0.0,0.4166666666666667,6.0,4.0,2.0,1.0,4,2,188.4,197.8,201.0,201.8,0.4864864864864865,0.5454545454545454,0.5714285714285714,0.5263157894736842,1
1426286,0,151.375,0.5,0.0,0.5,1.0,3.0,1.0,2.0,2,2,200.6,205.0,183.4,183.4,0.5465116279069767,0.5471698113207547,0.5,0.8,0
1426287,0,160.39583333333334,0.4285714285714285,0.6923076923076923,0.6666666666666666,1.0,4.0,0.0,3.0,3,1,189.0,170.0,182.8,186.6,0.6666666666666666,0.5932203389830508,0.5,0.0,0
1426288,1,179.05,0.5,0.3,1.0,9.0,9.0,1.0,2.0,3,4,208.0,211.8,190.8,188.8,0.490566037735849,0.34375,0.5694444444444444,0.4047619047619047,1
1426289,1,172.8095238095238,0.6176470588235294,0.4285714285714285,0.6,9.0,23.0,2.0,1.0,3,1,205.0,204.2,189.6,194.8,0.5714285714285714,0.5263157894736842,0.5465116279069767,0.5471698113207547,0
1426290,0,194.8636363636364,0.4545454545454545,1.0,0.25,0.0,1.0,0.0,1.0,2,2,170.8,172.0,218.2,215.8,0.6875,0.5,0.4,0.5,0
1426292,1,150.84615384615384,0.5714285714285714,0.0,0.5384615384615384,1.0,3.0,1.0,2.0,3,3,206.4,201.0,179.0,178.2,0.5714285714285714,0.5263157894736842,0.5454545454545454,0.8,0
1426291,1,196.75,0.5,0.0,0.0,1.0,5.0,0.0,3.0,2,2,193.2,175.2,179.4,182.6,0.6666666666666666,0.5932203389830508,0.5294117647058824,0.0,0
1426293,0,172.4418604651163,0.6,0.2,0.5625,10.0,11.0,1.0,2.0,3,1,211.8,215.8,181.4,187.4,0.490566037735849,0.3636363636363636,0.5402298850574713,0.5471698113207547,0
1426294,1,188.28571428571428,0.5,0.4,0.5,6.0,4.0,1.0,2.0,3,4,185.0,195.8,191.6,189.2,0.4864864864864865,0.5,0.5694444444444444,0.4047619047619047,0
1426295,0,181.0,0.5,1.0,0.3636363636363636,3.0,0.0,3.0,0.0,3,2,174.2,192.8,189.0,198.2,0.5,0.8,0.490566037735849,0.3636363636363636,1
1426296,1,182.16666666666663,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,0.0,3,2,209.4,205.4,177.8,185.6,0.5,0.5,0.5,0.0,0
1426297,1,167.95238095238096,0.5882352941176471,0.5333333333333333,0.5,3.0,3.0,0.0,3.0,1,2,160.4,163.2,185.4,165.8,0.6875,0.5,0.6666666666666666,0.5932203389830508,0
1426298,1,192.96666666666667,0.4615384615384615,0.4615384615384615,0.0,10.0,23.0,2.0,1.0,4,1,208.8,183.6,177.8,185.4,0.5714285714285714,0.5263157894736842,0.5454545454545454,0.5471698113207547,0
1426299,0,160.48,0.4666666666666667,1.0,0.6428571428571429,13.0,15.0,3.0,0.0,3,2,201.4,204.0,189.4,176.0,0.5616438356164384,0.4047619047619047,0.6557377049180327,0.5932203389830508,1
1426300,1,191.0833333333333,0.5,0.4,0.0,0.0,0.0,0.0,0.0,4,3,205.2,184.2,210.8,218.2,0.5,0.5,0.4864864864864865,0.5,0
1426302,1,189.8,0.4545454545454545,0.4545454545454545,0.0,1.0,3.0,1.0,2.0,3,2,199.0,202.4,171.2,191.0,0.4736842105263157,0.5,0.5,0.6666666666666666,0
1426303,0,182.5,0.0,0.5,1.0,4.0,2.0,2.0,1.0,2,2,184.8,188.4,177.4,195.4,0.5616438356164384,0.3953488372093023,0.4736842105263157,0.0,1
1426305,1,172.4659090909091,0.6111111111111112,0.5,0.5882352941176471,4.0,1.0,2.0,1.0,1,1,166.4,190.6,169.8,180.2,0.4615384615384615,0.6666666666666666,0.5393258426966292,0.5471698113207547,0
1426306,1,188.96153846153845,0.4615384615384615,0.5,1.0,0.0,1.0,0.0,1.0,5,3,198.4,167.8,176.4,161.6,0.5,0.5,0.6557377049180327,0.5932203389830508,0
1426307,0,179.75,0.5,0.0,0.4166666666666667,2.0,4.0,1.0,2.0,3,2,178.0,195.0,169.2,191.4,0.4736842105263157,0.0,0.490566037735849,0.3636363636363636,1
1426309,0,170.02272727272728,0.5555555555555556,0.0,0.6666666666666666,9.0,16.0,1.0,2.0,3,4,178.0,193.0,195.8,167.2,0.490566037735849,0.3636363636363636,0.5714285714285714,0.5263157894736842,1
1426310,0,169.65217391304347,0.5555555555555556,1.0,0.6666666666666666,0.0,1.0,0.0,1.0,5,1,200.8,171.8,177.0,181.6,0.5,0.5,0.5616438356164384,0.3863636363636363,0
1426311,1,159.80769230769232,0.4666666666666667,0.1428571428571428,0.5,10.0,9.0,2.0,1.0,3,1,183.0,183.4,172.0,176.8,0.490566037735849,0.3529411764705882,0.5675675675675675,0.3863636363636363,0
1426312,0,159.7037037037037,0.4375,0.25,0.4,9.0,17.0,0.0,3.0,3,5,177.8,171.2,176.4,146.6,0.490566037735849,0.3529411764705882,0.5714285714285714,0.5263157894736842,1
1473438,0,190.15625,0.4285714285714285,0.5,0.0,2.0,0.0,2.0,0.0,5,4,167.8,138.6,194.0,166.6,0.5714285714285714,0.5263157894736842,0.5,0.5,0
1473439,1,182.42307692307693,0.5,0.4615384615384615,0.5,11.0,9.0,3.0,0.0,3,1,165.8,159.2,159.8,171.6,0.490566037735849,0.3428571428571428,0.56,0.3863636363636363,0
1473440,0,158.05357142857142,0.4375,0.4285714285714285,0.6666666666666666,20.0,17.0,0.0,3.0,1,2,159.6,171.6,172.2,178.4,0.5333333333333333,0.5471698113207547,0.6451612903225806,0.5932203389830508,0
1473441,0,200.0,0.0,0.0,0.5,3.0,2.0,1.0,2.0,2,3,170.0,190.0,195.8,196.2,0.4615384615384615,0.6666666666666666,0.4736842105263157,0.5,0
1473442,1,169.79166666666666,0.5789473684210527,0.5,0.5625,2.0,3.0,1.0,2.0,2,2,168.4,185.8,188.8,184.0,0.4736842105263157,0.0,0.6875,0.5,0
1473443,0,169.83333333333334,0.0,0.3333333333333333,0.0,12.0,14.0,2.0,1.0,1,4,168.0,184.6,168.8,145.0,0.5526315789473685,0.3863636363636363,0.5714285714285714,0.5263157894736842,0
1473444,0,188.25,0.4285714285714285,0.5,0.5,1.0,3.0,1.0,2.0,3,1,189.6,174.6,182.8,203.4,0.490566037735849,0.3428571428571428,0.4615384615384615,0.6666666666666666,0
1473445,1,158.0,0.4705882352941176,0.0,0.6875,1.0,1.0,1.0,1.0,4,3,199.0,172.0,171.4,176.8,0.5714285714285714,0.5,0.6507936507936508,0.5932203389830508,0
1473446,1,172.5,0.55,0.5294117647058824,0.0,3.0,2.0,2.0,1.0,1,1,206.0,204.2,161.8,174.2,0.6470588235294118,0.5,0.5333333333333333,0.5471698113207547,0
1473447,0,203.3333333333333,1.0,0.0,0.6666666666666666,5.0,6.0,2.0,1.0,2,3,184.6,170.4,186.6,188.6,0.490566037735849,0.3428571428571428,0.4871794871794871,0.5,1
1473448,1,165.375,0.3333333333333333,0.25,0.0,13.0,16.0,2.0,1.0,1,2,170.0,186.2,167.2,188.2,0.5526315789473685,0.3863636363636363,0.640625,0.5932203389830508,0
1473449,0,173.1888888888889,0.5945945945945946,0.5,0.5555555555555556,11.0,23.0,2.0,1.0,4,1,152.4,147.8,164.8,179.6,0.5764705882352941,0.5263157894736842,0.5274725274725275,0.5471698113207547,0
1473450,0,153.35714285714286,0.5,0.5,0.5,3.0,1.0,2.0,1.0,2,2,194.0,194.4,184.4,199.8,0.5,0.6666666666666666,0.4736842105263157,0.0,0
1473451,0,190.07142857142856,0.4285714285714285,0.5714285714285714,0.5,2.0,0.0,2.0,0.0,4,2,190.0,165.0,201.2,191.4,0.5714285714285714,0.5,0.6470588235294118,0.5,0
1473452,1,189.2941176470588,0.4666666666666667,0.4666666666666667,0.5,18.0,9.0,3.0,0.0,3,2,144.2,144.2,185.4,170.8,0.5764705882352941,0.5263157894736842,0.490566037735849,0.3333333333333333,0
1473453,1,154.73333333333332,0.5555555555555556,0.4666666666666667,0.0,5.0,1.0,2.0,1.0,2,1,195.2,196.4,154.2,168.2,0.5,0.6666666666666666,0.532608695652174,0.5471698113207547,0
